patient_id,mode,dice_ET,hd95_ET,nsd_ET,auc_ET,fpv_ET,precision_ET,recall_ET,sensitivity_ET,specificity_ET,dice_TC,hd95_TC,nsd_TC,auc_TC,fpv_TC,precision_TC,recall_TC,sensitivity_TC,specificity_TC,dice_WT,hd95_WT,nsd_WT,auc_WT,fpv_WT,precision_WT,recall_WT,sensitivity_WT,specificity_WT
BraTS2021_01417,tta,0.8939035811467265,1.7320507764816284,0.9138618111610411,0.9999198574879968,3.125,0.8651214985541025,0.92466669742123,0.92466669742123,0.9996491256829558,0.9410245208847076,1.4142135381698608,0.9442223906517028,0.9999693194843374,1.686,0.9362763625368508,0.9458210835783284,0.9458210835783284,0.9998106002948388,0.8616794294743256,4.242640495300293,0.6390868425369263,0.9997609375516916,16.808,0.77817370761901,0.965261520831628,0.965261520831628,0.9981044139929164
BraTS2021_01417,tta_post,0.8939035811467265,1.7320507764816284,0.9138618111610411,0.9999198574879968,3.125,0.8651214985541025,0.92466669742123,0.92466669742123,0.9996491256829558,0.9410245208847076,1.4142135381698608,0.9442223906517028,0.9999693194843374,1.686,0.9362763625368508,0.9458210835783284,0.9458210835783284,0.9998106002948388,0.8616794294743256,4.242640495300293,0.6390868425369263,0.9997609375516916,16.808,0.77817370761901,0.965261520831628,0.965261520831628,0.9981044139929164
BraTS2021_01418,baseline,0.8798638314929742,1.7320507764816284,0.893881618976593,0.999838227185324,8.173,0.8113516757455452,0.9610137518112476,0.9610137518112476,0.9990807995525576,0.9540911690155582,2.2360680103302,0.8594290614128113,0.999941927411165,3.5740000000000003,0.9399004506625412,0.968716962165722,0.968716962165722,0.9995970824439891,0.9388173593813064,2.8284270763397217,0.7297528386116028,0.9997211691500846,14.772,0.923769616216244,0.9543634609130508,0.9543634609130508,0.9983099231605398
BraTS2021_01418,baseline_post,0.8798638314929742,1.7320507764816284,0.893881618976593,0.999838227185324,8.173,0.8113516757455452,0.9610137518112476,0.9610137518112476,0.9990807995525576,0.9540911690155582,2.2360680103302,0.8594290614128113,0.999941927411165,3.5740000000000003,0.9399004506625412,0.968716962165722,0.968716962165722,0.9995970824439891,0.9388173593813064,2.8284270763397217,0.7297528386116028,0.9997211691500846,14.772,0.923769616216244,0.9543634609130508,0.9543634609130508,0.9983099231605398
BraTS2021_01418,mc_dropout,0.8800330839520278,1.7320507764816284,0.8940625786781311,0.9998326698229716,8.108,0.8124016658954187,0.9599475079968286,0.9599475079968286,0.9990881099684492,0.9541765172791472,2.2360680103302,0.8587819337844849,0.999939533851042,3.569,0.9399845294948544,0.9688036187802216,0.9688036187802216,0.999597646122719,0.9384740387389237,2.8284270763397217,0.7278000116348267,0.999719877879527,14.933,0.923010295884224,0.9544647569694352,0.9544647569694352,0.99829150301627
BraTS2021_01418,mc_dropout_post,0.8800330839520278,1.7320507764816284,0.8940625786781311,0.9998326698229716,8.108,0.8124016658954187,0.9599475079968286,0.9599475079968286,0.9990881099684492,0.9541765172791472,2.2360680103302,0.8587819337844849,0.999939533851042,3.569,0.9399845294948544,0.9688036187802216,0.9688036187802216,0.999597646122719,0.9384740387389237,2.8284270763397217,0.7278000116348267,0.999719877879527,14.933,0.923010295884224,0.9544647569694352,0.9544647569694352,0.99829150301627
BraTS2021_01418,tta,0.8844881166582644,1.7320507764816284,0.9013499021530152,0.9998513852801698,7.754,0.8192709304493754,0.9609864122262624,0.9609864122262624,0.9991279236180756,0.9568002192103576,2.0,0.873481810092926,0.9999524940882406,3.215,0.94558594543362,0.9682836790932252,0.9682836790932252,0.9996375545767838,0.941375141927534,2.8284270763397217,0.7495269775390625,0.999749364593584,14.288,0.926269944475406,0.956981164264884,0.956981164264884,0.998365298004183
BraTS2021_01418,tta_post,0.8844881166582644,1.7320507764816284,0.9013499021530152,0.9998513852801698,7.754,0.8192709304493754,0.9609864122262624,0.9609864122262624,0.9991279236180756,0.9568002192103576,2.0,0.873481810092926,0.9999524940882406,3.215,0.94558594543362,0.9682836790932252,0.9682836790932252,0.9996375545767838,0.941375141927534,2.8284270763397217,0.7495269775390625,0.999749364593584,14.288,0.926269944475406,0.956981164264884,0.956981164264884,0.998365298004183
BraTS2021_01419,baseline,0.9114272714986974,2.4494898319244385,0.9196828603744508,0.9997589045956898,1.897,0.9513052853145776,0.8747580607090591,0.8747580607090591,0.999786509325052,0.7583404031854051,11.851150512695312,0.3848413228988647,0.9980169877931796,0.195,0.9958618933429536,0.61230134912972,0.61230134912972,0.999977969482197,0.9329912750948536,3.605551242828369,0.730180025100708,0.9995914067706722,10.176,0.9498533941111248,0.9167173975078474,0.9167173975078474,0.9988327249952396
BraTS2021_01419,baseline_post,0.9114272714986974,2.4494898319244385,0.9196828603744508,0.9997589045956898,1.897,0.9513052853145776,0.8747580607090591,0.8747580607090591,0.999786509325052,0.7583404031854051,11.851150512695312,0.3848413228988647,0.9980169877931796,0.195,0.9958618933429536,0.61230134912972,0.61230134912972,0.999977969482197,0.9329912750948536,3.605551242828369,0.730180025100708,0.9995914067706722,10.176,0.9498533941111248,0.9167173975078474,0.9167173975078474,0.9988327249952396
BraTS2021_01419,mc_dropout,0.9109912837948616,2.4494898319244385,0.9190281629562378,0.999721106207695,1.863,0.9520611394163964,0.8733182268800453,0.8733182268800453,0.9997903357261846,0.7577320421017757,11.87434196472168,0.3841241598129272,0.9976650640836464,0.196,0.995835458099609,0.6115184885571879,0.6115184885571879,0.9999778565051826,0.9330686645930524,3.605551242828369,0.7305795550346375,0.9995897335471224,10.112,0.9501466709394336,0.9165937410824692,0.9165937410824692,0.9988400663474708
